""	WT_1	WT_2	Y2_1	Y2_2	YT_1	YT_2
RNA5SP327	0	0	0	0	0	0
ENSG00000308111	0	0	0	0	0	0
ENSG00000308095	0	0	0	0	0	0
PDCD4-AS1	62	54	106	109	196	77
ENSG00000232470	1	0	1	0	1	0
PDCD4	620	576	822	1147	2840	1071
MIR4680	0	0	0	0	0	0
BBIP1	426	456	744	1001	1817	516
ENSG00000278601	0	0	0	0	1	0
ENSG00000270589	0	0	0	0	0	0
SHOC2	1144	1105	2286	2265	3327	1219
RPL13AP6	1	2	106	15	54	3
MIR548E	0	0	0	0	0	0
ENSG00000300824	0	0	3	9	2	0
ADRA2A	58	51	188	158	300	100
ENSG00000213247	0	0	0	0	0	0
ENSG00000306921	0	0	0	0	0	0
ENSG00000305773	0	0	0	0	0	0
ENSG00000305440	0	0	0	0	0	0
BTBD7P2	0	0	0	0	0	0
ENSG00000227851	0	0	0	0	0	0
ENSG00000304475	0	0	0	0	0	0
ENSG00000307876	0	0	0	0	0	0
RPS6P15	0	0	0	0	0	0
ENSG00000307856	0	0	0	0	0	0
ENSG00000287231	0	0	0	0	0	0
ENSG00000304395	0	0	0	0	0	0
ENSG00000295048	0	0	0	0	0	0
GPAM	900	820	2961	2234	2448	1010
ENSG00000295068	0	0	0	0	0	0
ENSG00000288938	0	0	1	0	0	0
TECTB	0	0	0	0	1	0
MIR6715B	0	0	0	0	0	0
MIR6715A	0	0	0	0	0	0
GUCY2GP	0	0	0	0	0	0
ENSG00000293449	0	0	0	0	0	0
ENSG00000306563	0	0	0	0	0	0
ACSL5	0	0	0	0	0	0
ENSG00000232934	4	2	0	3	6	0
ZDHHC6	796	781	1816	1391	1816	563
VTI1A	379	383	857	793	910	329
ENSG00000234017	0	2	0	0	1	0
MIR4295	0	0	0	0	0	0
ENSG00000233340	0	0	0	0	0	0
ENSG00000301668	0	0	0	0	0	1
ENSG00000285676	0	0	0	0	0	0
ENSG00000260917	81	63	106	79	288	107
ENSG00000279315	0	0	0	0	0	0
ENSG00000301706	0	0	0	0	0	0
ENSG00000301722	0	0	0	0	0	0
ENSG00000301691	20	14	42	20	19	12
LINC02935	5	5	5	10	10	9
TCF7L2	1322	1029	1318	2048	4494	1192
ENSG00000233547	5	4	13	14	49	9
RPS15AP30	0	2	0	0	0	0
ENSG00000310404	0	0	0	0	0	0
ENSG00000310382	0	0	0	0	0	0
ENSG00000295788	0	0	0	0	0	0
ENSG00000306410	0	0	0	0	0	0
ENSG00000306423	0	0	0	0	1	0
RNU7-165P	0	0	0	0	0	0
ENSG00000300979	0	0	0	0	0	0
ENSG00000303244	0	0	0	0	0	0
ENSG00000286289	0	0	0	0	0	0
PPIAP39	0	0	0	0	0	0
ENSG00000301959	0	0	0	0	0	0
ENSG00000309257	0	0	0	0	0	0
HABP2	1	0	0	0	0	0
NRAP	3	1	1	2	2	0
CASP7	193	196	368	208	449	198
ENSG00000234393	0	0	0	0	0	0
PLEKHS1	1	0	0	2	0	0
MIR4483	0	0	0	0	0	0
ENSG00000212589	0	0	0	0	0	0
DCLRE1A	870	907	1550	1486	2301	818
ENSG00000288933	0	0	1	0	0	0
ENSG00000294618	1	1	5	0	0	0
NHLRC2	988	848	1413	1684	3345	1004
ENSG00000287857	0	0	0	0	0	0
ENSG00000297898	0	0	0	0	0	0
ENSG00000295457	0	0	0	0	0	0
ENSG00000295421	0	0	0	0	1	0
ENSG00000295437	0	0	0	0	0	0
ENSG00000295477	0	0	0	0	0	0
ADRB1	9	5	5	2	8	1
ENSG00000304538	0	0	0	0	0	0
ENSG00000296621	0	0	0	0	0	0
ENSG00000285540	0	0	0	0	0	0
RNU6-709P	0	0	0	0	0	0
UBE2V1P5	0	0	0	0	0	0
CCDC186	584	494	923	1052	1096	345
ENSG00000273904	0	1	0	1	0	0
MIR2110	0	0	0	0	0	0
TDRD1	12	12	13	22	0	0
VWA2	99	111	167	108	28	11
AURKAP2	0	0	8	2	3	1
ENSG00000275024	0	0	0	0	1	0
AFAP1L2	264	256	173	131	467	190
ENSG00000299554	0	1	2	0	1	0
ENSG00000309893	0	0	0	0	0	0
RN7SL384P	0	0	0	0	0	0
ENSG00000279796	0	0	0	1	0	0
ABLIM1	3685	3335	6869	5438	9185	3555
ENSG00000229668	0	0	0	0	0	0
ENSG00000305459	0	0	0	0	0	0
ENSG00000305445	0	0	0	0	0	0
PPIAP19	2	3	35	6	16	2
ENSG00000228484	0	0	0	0	0	0
ENSG00000295359	2	3	0	4	0	0
TAF9BP2	0	0	0	0	0	0
FHIP2A	490	449	920	704	1164	504
RPL15P13	0	0	0	0	0	0
ENSG00000309904	0	0	0	0	0	0
TRUB1	1197	1179	3126	2645	2934	1122
RNU6-1121P	0	0	0	0	0	0
LINC02626	0	0	2	4	1	0
ENSG00000305184	0	0	2	0	0	1
ENSG00000305193	0	0	0	0	0	0
ENSG00000302747	2	1	14	8	0	0
ATRNL1	272	243	1323	958	1057	458
ENSG00000285582	0	0	0	0	0	0
ENSG00000300468	0	0	0	0	0	0
NTAN1P1	0	0	0	0	0	0
ENSG00000300703	0	0	0	0	0	0
GFRA1	180	156	196	377	1131	370
ENSG00000299238	0	0	0	0	0	0
ENSG00000285587	0	0	3	1	7	1
CCDC172	64	54	136	124	164	27
SNRPGP6	0	0	0	0	0	0
PNLIPRP3	0	0	0	0	0	0
HMGB3P8	0	1	3	0	0	0
ENSG00000304870	0	0	0	0	0	0
RNU6-1090P	0	0	0	0	0	0
PNLIP	0	0	0	0	0	0
PNLIPP1	0	0	0	0	0	0
PNLIPRP1	0	0	0	0	0	0
ENSG00000309420	49	32	15	26	130	43
PNLIPRP2	21	21	1	4	7	4
SPMIP5	303	301	442	240	331	130
HSPA12A-AS1	16	21	10	11	12	5
HSPA12A	415	410	517	462	750	285
RPL5P27	0	1	1	0	0	0
ENSG00000308564	0	0	0	0	0	0
ENO4	18	22	24	31	57	13
SHTN1	712	642	821	927	915	244
ENSG00000287655	1	1	1	0	0	0
ENSG00000235742	0	0	3	0	3	0
VAX1	12	10	1	3	6	0
MIR3663HG	1	0	0	0	0	0
MIR3663	0	0	0	0	0	0
ENSG00000296228	0	0	0	0	0	0
RPL12P26	0	0	0	0	0	0
KCNK18	0	0	0	0	0	0
ENSG00000298523	0	0	0	0	1	0
SLC18A2-AS1	5	7	5	6	2	4
SLC18A2	362	315	255	218	347	180
ENSG00000277879	21	9	21	9	21	10
PDZD8	1749	1512	2882	2491	3013	1003
ENSG00000298532	0	0	0	0	0	0
ENSG00000258114	4	4	7	1	1	0
ENSG00000306800	0	0	0	0	0	0
EMX2OS	0	0	0	1	6	1
EMX2	3	1	0	5	2	1
ENSG00000235198	0	0	0	0	0	0
ENSG00000288172	0	0	0	0	0	0
ENSG00000303970	0	0	0	0	0	0
ENSG00000304858	0	0	0	0	0	0
ENSG00000298820	0	0	0	0	0	0
ENSG00000307725	0	0	0	0	0	0
LINC02674	0	0	0	0	0	0
ENSG00000263041	2	1	0	0	0	0
ENSG00000307239	2	3	2	6	5	3
RAB11FIP2	625	602	1180	1291	1655	484
ENSG00000231104	0	0	0	0	0	0
CASC2	29	29	38	44	136	32
LINC02944	0	0	0	0	0	0
FAM204A	507	539	960	730	1243	519
LINC00867	0	1	1	2	0	0
ENSG00000309665	0	0	0	0	0	0
SLC25A18P1	0	0	0	0	0	0
PRLHR	14	7	3	12	59	39
TOMM22P5	1	2	9	2	1	0
CACUL1	1593	1353	2545	2573	3441	1115
ENSG00000277687	14	7	8	33	31	5
ENSG00000303302	0	0	2	0	0	0
LINC03036	0	1	0	0	2	3
ENSG00000309766	0	0	0	0	0	0
RPL17P36	5	12	135	59	139	7
ENSG00000294178	0	0	0	0	0	0
LDHAP5	0	2	15	2	0	0
NANOS1	148	143	101	155	510	146
EIF3A	14462	11905	20841	21452	28978	8575
SNORA19	1	0	0	0	0	0
ENSG00000222588	0	0	0	0	0	0
ENSG00000289126	3	1	4	3	4	0
ENSG00000271343	0	0	0	0	0	0
DENND10	841	820	1061	1373	2128	630
SFXN4	498	473	1059	609	707	330
PRDX3	8097	8058	11827	8356	12353	6808
ENSG00000307533	0	0	3	2	0	0
GRK5	139	142	173	141	329	163
GRK5-IT1	1	1	1	0	0	0
RN7SL749P	0	2	0	0	0	0
ENSG00000236426	0	0	0	0	0	0
ENSG00000298129	0	0	0	0	0	0
MIR4681	0	0	0	0	0	0
ENSG00000307244	0	0	0	0	0	0
RGS10	266	201	511	408	398	154
ENSG00000271353	0	0	0	0	0	0
TIAL1	2699	2637	5394	3941	5517	2046
ENSG00000299307	6	9	23	22	22	6
RAD1P1	0	0	7	1	3	1
RPS8P4	0	0	0	0	0	0
BAG3	946	783	1771	1302	2348	986
ENSG00000295480	1	2	2	0	7	0
TXNP1	0	0	0	0	0	0
ENSG00000295498	0	0	1	0	0	0
ENSG00000304934	5	3	5	2	4	0
INPP5F	5411	5306	9802	10497	13176	4864
RN7SL846P	0	0	0	0	0	0
ENSG00000293336	0	0	0	0	2	0
PHACTR2P1	0	1	0	0	2	0
ENSG00000282413	0	0	0	0	0	0
MCMBP	4121	4175	7836	7222	8308	3059
ENSG00000289966	2	3	5	8	7	3
SEC23IP	2914	2668	4179	3993	4693	1675
MIR4682	0	0	0	0	0	0
NACAP2	0	0	0	0	0	0
ENSG00000223455	0	0	0	0	0	0
ENSG00000303377	0	0	0	0	0	0
RPL21P16	2400	1511	2299	4749	5183	1117
ENSG00000305405	0	0	0	0	0	0
ENSG00000234522	0	0	0	0	0	0
PLPP4	3	1	11	5	8	5
LINC01561	0	0	0	0	0	0
LINC02930	0	0	0	1	0	0
WDR11-DT	10	1	9	3	26	7
ENSG00000287936	0	0	0	0	0	0
WDR11	1987	1995	3252	2746	3597	1545
ENSG00000271670	0	0	0	0	0	0
ENSG00000227307	0	0	0	0	0	0
ENSG00000303257	0	0	0	1	0	0
ENSG00000310027	0	0	1	0	0	0
ENSG00000278484	0	0	0	0	0	0
ENSG00000307246	0	0	0	0	0	0
ENSG00000307261	0	0	0	0	0	0
ENSG00000296663	0	0	0	0	0	0
ENSG00000296680	0	0	0	0	0	0
RPL19P16	2	8	162	31	88	6
ENSG00000296701	0	0	0	0	0	0
LINC01153	0	0	0	0	0	0
ENSG00000293725	0	0	0	0	0	0
ENSG00000293740	0	0	0	0	0	0
ENSG00000301448	0	0	0	0	0	0
RN7SKP167	0	0	0	0	0	0
ENSG00000293788	0	0	0	0	0	0
ENSG00000309510	0	0	0	0	0	0
FGFR2	2251	2084	3204	2617	4173	1426
ENSG00000223432	0	0	0	0	0	0
ENSG00000301578	0	0	0	0	0	0
ENSG00000304525	0	0	0	0	0	0
ENSG00000298323	0	0	0	0	0	0
ENSG00000305068	0	0	0	0	0	0
ATE1	1086	1021	1923	2031	2843	995
RPS15AP5	1	0	3	0	2	0
ENSG00000224250	0	0	0	0	0	0
ENSG00000293468	2	2	7	10	8	3
ATE1OSP	0	0	0	0	0	0
ENSG00000273767	0	0	0	0	0	0
ENSG00000276742	1	0	2	0	3	0
NSMCE4A	1942	1753	2843	2668	3951	1642
ENSG00000273891	0	0	0	0	1	0
TACC2	1439	1116	3185	2925	4582	1254
ENSG00000285715	0	0	0	0	0	0
ENSG00000285973	3	0	4	9	23	6
BTBD16	2	0	2	3	10	4
RNU6-728P	0	0	0	0	0	0
PLEKHA1	1073	873	1827	1441	2233	773
MIR3941	0	0	0	0	0	0
ENSG00000285955	4	1	1	2	2	0
ENSG00000305527	0	0	0	0	0	0
ARMS2	0	0	1	0	1	0
HTRA1	713	601	1822	1678	2648	1188
ENSG00000297803	0	0	0	0	0	0
DMBT1	0	2	6	4	4	1
ENSG00000286114	0	0	0	0	0	0
SPADH	0	0	1	0	0	0
C10orf120	0	0	0	0	0	0
DMBT1L1	0	0	0	0	1	0
ENSG00000293396	0	0	0	0	0	0
CUZD1	0	0	1	1	2	0
ENSG00000286088	0	0	0	0	0	0
FAM24B	0	0	1	0	0	0
ENSG00000293310	0	0	0	0	0	0
C10orf88B	0	0	0	0	0	0
FAM24A	0	0	0	0	0	0
C10orf88	293	318	455	320	698	289
PSTK	105	79	202	210	370	115
IKZF5	492	495	762	777	1096	383
ACADSB	786	708	821	767	1199	365
HMX3	2	3	4	33	105	33
HMX2	109	81	30	195	1351	624
BUB3	6595	6356	10866	13568	24057	8149
RPS26P39	0	0	4	5	4	0
ENSG00000304451	0	0	0	0	0	0
ENSG00000270902	0	0	0	0	0	0
ENSG00000297969	0	0	0	0	0	0
LINC02641	7	5	2	1	6	2
ENSG00000225152	0	0	0	0	0	0
ENSG00000305771	0	0	0	0	0	0
ENSG00000305804	0	0	0	0	0	0
ENSG00000286344	0	0	0	0	0	0
ENSG00000234542	0	0	0	0	0	0
GPR26	20	8	7	23	78	28
CPXM2	180	166	229	186	368	141
ENSG00000231138	0	0	0	0	0	0
ENSG00000308030	0	0	0	1	0	2
ENSG00000308014	0	0	0	0	0	0
ENSG00000287768	0	0	0	0	0	0
ENSG00000307961	25	25	63	66	93	32
ENSG00000308000	0	0	0	1	9	4
YBX2P1	0	0	0	1	0	0
ENSG00000308053	1	0	0	0	1	2
ENSG00000288757	1	1	2	2	8	0
ENSG00000232334	1	0	0	0	0	1
CHST15	569	477	1877	1717	2066	730
ENSG00000307215	10	12	18	4	12	9
ENSG00000302075	0	0	0	0	0	0
ENSG00000297515	0	0	0	0	0	0
ENSG00000295867	0	0	0	0	0	0
OAT	3313	3496	8741	4804	4129	2010
NKX1-2	849	825	7679	5888	1077	468
ENSG00000271434	1	0	27	2	0	1
LHPP	922	810	1609	1374	3539	1206
RPS10P18	0	0	0	0	0	0
ENSG00000258539	9	11	0	0	2	4
FAM53B	730	749	1720	296	1136	886
ENSG00000278831	4	2	4	7	6	4
FAM53B-AS1	0	0	0	0	0	0
EEF1AKMT2	288	281	505	400	461	204
ABRAXAS2	731	683	1260	1385	1570	617
NPM1P31	0	0	0	0	0	0
ENSG00000294142	0	0	0	0	0	0
ENSG00000289280	1	0	3	1	10	3
ENSG00000249456	3	2	6	3	6	4
ZRANB1	1177	1067	2078	1969	3078	1110
ENSG00000226899	0	0	0	0	0	0
CTBP2	7962	7847	14605	12624	18072	6466
ENSG00000273599	0	0	2	1	4	3
MIR4296	0	0	0	0	0	0
ENSG00000282787	7	9	13	7	6	3
MRPS21P6	0	0	0	0	2	0
ENSG00000309235	1	0	1	0	0	0
ENSG00000305153	0	1	0	0	0	0
ENSG00000298113	0	0	0	0	0	0
ENSG00000305803	0	0	0	0	0	0
RPS27P18	0	0	0	0	0	0
ENSG00000297055	0	0	0	0	0	0
ENSG00000297041	0	0	0	0	0	0
TEX36-AS1	0	0	0	0	0	0
TEX36	0	0	0	1	0	0
ALDOAP2	0	1	14	8	22	0
ENSG00000228021	0	0	0	0	0	0
EDRF1-DT	11	12	13	29	29	14
EDRF1-AS1	0	0	0	0	1	0
EDRF1	999	1030	1830	1379	1962	733
MMP21	0	3	1	2	4	2
UROS	1454	1300	2354	1817	3485	1296
MIR4484	0	0	0	0	0	0
BCCIP	3607	3578	6175	6139	7426	2441
DHX32	1014	1041	2039	1821	3236	1362
ENSG00000301878	10	14	38	33	81	20
RNU2-42P	0	0	0	0	0	0
FANK1	32	20	71	56	138	55
GNG10P1	0	0	0	0	0	0
FANK1-AS1	0	0	0	0	0	0
ADAM12	23	23	78	97	241	63
RNA5SP328	0	0	0	0	0	0
SAR1AP2	0	0	0	0	0	0
ENSG00000287326	0	0	1	0	0	0
ENSG00000299806	0	0	0	0	1	0
ENSG00000287609	0	0	3	4	0	0
ENSG00000299823	0	0	0	0	0	0
LINC00601	0	0	1	1	0	0
C10orf90	4	10	136	104	5	6
ENSG00000300861	0	0	0	0	0	0
ENSG00000297109	0	0	0	0	0	0
ENSG00000302218	1	0	1	7	2	0
ENSG00000199321	0	0	0	0	0	0
ENSG00000305433	20	17	9	14	36	9
ENSG00000305416	5	7	4	0	6	1
DOCK1	2745	2330	4066	3701	7869	2840
ENSG00000223528	0	0	0	0	0	0
ENSG00000232935	0	0	0	0	0	0
INSYN2A	7	14	28	26	38	13
ENSG00000298283	0	1	0	0	0	0
ENSG00000309581	0	0	0	0	0	0
NPS	0	0	0	0	0	0
ENSG00000279725	13	6	21	26	37	9
FOXI2	8	13	145	84	86	30
BUB1P1	0	0	0	0	0	0
CLRN3	0	0	1	0	0	0
PTPRE	59	46	33	45	142	52
ENSG00000232259	0	0	0	0	0	0
ENSG00000227076	2	3	0	1	0	3
ENSG00000287427	0	0	0	0	0	0
ENSG00000300601	0	0	0	0	0	0
ENSG00000308998	3	0	1	0	3	7
MKI67	6870	4063	8373	12818	21074	4977
LINC01163	1	0	0	0	1	0
ENSG00000306876	0	0	0	0	0	1
ENSG00000234640	0	0	0	0	0	0
ENSG00000306679	0	0	0	0	0	0
ENSG00000297524	0	0	0	0	0	0
ENSG00000297547	0	0	0	1	1	1
ENSG00000301597	0	0	0	0	0	0
ENSG00000295239	0	0	0	0	0	0
ENSG00000296592	0	0	0	0	1	0
ENSG00000300183	0	0	0	0	0	0
ENSG00000307606	0	0	0	0	0	0
LINC02667	0	0	0	0	0	0
ENSG00000299071	0	0	0	0	0	0
ENSG00000232985	0	0	0	0	0	0
ENSG00000289400	0	0	2	0	0	3
ENSG00000293726	0	0	0	0	1	0
ENSG00000299318	0	0	0	0	0	0
ENSG00000289087	0	0	0	0	0	0
ENSG00000225424	0	0	0	0	0	0
ENSG00000306988	0	0	0	0	0	0
ENSG00000285615	0	0	0	0	0	0
ENSG00000296036	0	0	0	0	0	0
MGMT	416	361	428	335	1026	443
ENSG00000287466	0	0	0	0	0	0
ENSG00000237224	0	0	0	0	0	1
ENSG00000227374	0	0	0	0	0	0
LINC02666	3	2	2	0	8	3
ENSG00000300012	2	0	0	3	12	2
EBF3	12	9	139	126	130	40
ENSG00000275327	0	0	0	1	0	3
MIR4297	0	0	0	0	0	0
ENSG00000275005	0	1	0	0	8	0
EBF3-AS1	0	0	0	0	0	0
ENSG00000302718	0	0	1	0	0	0
ENSG00000295106	0	0	0	0	0	0
C10orf143	86	97	188	132	250	95
ENSG00000277218	2	0	4	4	7	2
CTAGE7P	2	1	6	5	4	0
ENSG00000300585	10	10	11	14	37	14
ENSG00000300559	1	0	0	2	2	0
PPIAP32	0	0	1	0	0	0
GLRX3	3626	3299	6467	5163	6545	2646
LINC02646	2	1	6	2	5	0
ENSG00000276375	0	0	0	0	0	0
ENSG00000308509	0	0	0	0	0	0
ENSG00000294189	1	0	0	0	2	0
ENSG00000285529	0	0	0	0	0	0
ENSG00000299058	0	0	0	0	0	0
ENSG00000308448	2	1	0	0	0	0
ENSG00000309035	0	0	0	0	0	0
ENSG00000305641	0	0	0	0	0	0
ENSG00000298296	0	0	0	0	0	0
ENSG00000307783	0	0	0	0	0	0
ENSG00000300141	0	0	0	0	0	0
ENSG00000300159	0	0	0	0	0	0
MIR378C	0	0	0	0	0	0
ENSG00000293984	1	2	0	0	1	0
TCERG1L	304	286	620	694	2179	721
TCERG1L-AS1	1	0	1	5	9	5
ENSG00000304373	0	0	0	0	0	0
ENSG00000304353	5	4	9	5	36	11
ENSG00000310444	0	0	0	0	0	0
ENSG00000296710	0	0	0	0	0	0
ENSG00000298708	4	1	1	0	1	2
ENSG00000303684	0	0	0	0	1	0
ENSG00000297817	0	0	0	0	0	0
ENSG00000297842	1	2	0	4	2	1
LINC01164	2	1	1	2	6	3
ENSG00000286295	0	0	0	0	0	0
ENSG00000280446	0	0	0	0	0	0
ENSG00000310443	0	0	0	0	0	0
ENSG00000310303	0	0	0	0	0	0
ENSG00000310328	0	0	0	0	0	0
ENSG00000283095	5	5	0	1	0	1
PPP2R2D	901	829	1823	1441	2149	735
BNIP3	5683	5399	6251	8231	19570	10482
ENSG00000277959	3	8	10	9	8	10
ENSG00000273521	1	0	0	3	0	0
ENSG00000299927	0	1	1	0	2	1
ENSG00000279982	2	1	2	7	3	3
JAKMIP3	45	49	118	119	293	114
ENSG00000304740	1	0	0	0	0	0
ENSG00000304766	0	0	0	1	3	0
ENSG00000305036	0	0	0	0	0	0
JAKMIP3-AS1	4	2	0	10	6	7
DPYSL4	1055	885	1396	583	2730	1761
STK32C	485	456	369	246	684	450
ENSG00000298617	0	0	0	0	0	0
ENSG00000298639	1	1	6	3	2	3
LRRC27	103	109	203	144	577	238
ENSG00000298602	0	0	0	0	0	1
PWWP2B	327	296	474	97	289	295
ENSG00000294418	13	6	10	2	3	9
ENSG00000294437	0	0	0	0	0	0
ENSG00000231705	0	0	0	0	0	0
ENSG00000302495	0	0	0	0	0	0
LINC03068	7	3	1	1	9	2
LINC02870	5	9	1	2	6	0
ENSG00000298462	0	0	0	0	0	0
ENSG00000295070	0	0	0	0	1	0
ENSG00000295627	3	0	1	0	0	0
ENSG00000294924	0	0	0	0	0	0
ENSG00000226900	19	24	3	13	24	9
LINC01165	0	0	0	0	1	0
INPP5A	1056	931	1876	1552	2408	809
ENSG00000300184	0	0	0	0	0	0
ENSG00000293889	0	0	0	0	0	0
NKX6-2	7	3	3	7	6	8
CFAP46	146	118	113	118	191	107
ENSG00000305989	0	0	0	0	0	0
LINC01166	0	0	1	0	1	0
LINC01168	2	0	0	0	0	0
ENSG00000297963	0	0	0	0	0	0
ENSG00000297988	0	0	0	0	0	0
ENSG00000289039	0	0	0	0	0	0
ENSG00000289633	0	0	0	0	0	0
ENSG00000303471	0	0	0	0	0	0
ADGRA1-AS1	2	0	7	0	3	0
ADGRA1	10	15	51	41	83	43
ENSG00000297384	1	1	0	3	2	3
ENSG00000294569	3	0	4	0	8	2
RPL5P28	0	0	1	1	3	0
KNDC1	785	667	1679	502	1525	912
UTF1	119	128	4566	721	479	220
VENTX	429	412	3116	803	776	500
MIR202HG	0	0	0	0	0	0
MIR202	0	0	0	0	0	0
ENSG00000273980	0	2	6	7	2	1
ENSG00000298240	0	0	0	0	0	0
ADAM8	151	143	113	29	79	64
TUBGCP2	2800	2349	4005	2004	4114	1927
ZNF511	554	513	727	516	961	482
ZNF511-PRAP1	0	0	0	0	0	0
CALY	1	6	19	2	10	3
BANF1P2	3	2	2	4	10	8
ENSG00000226699	6	4	1	9	9	4
PRAP1	0	0	0	0	0	0
FUOM	354	303	484	114	311	207
ECHS1	3237	3004	4555	1753	3894	2459
MIR3944	0	0	1	0	0	0
ENSG00000274685	3	1	3	1	2	1
PAOX	13	5	20	15	31	12
ENSG00000254536	9	11	28	7	25	14
MTG1	201	203	479	220	344	224
SPRN	23	17	41	6	32	15
ENSG00000304625	1	1	1	2	2	1
OR6L2P	0	0	0	0	0	0
SCART1	1	2	4	9	15	13
OR7M1P	0	0	0	1	0	0
ENSG00000278518	0	0	0	0	0	0
CYP2E1	2	3	1	7	13	9
ENSG00000286789	0	0	0	0	0	0
SYCE1	0	0	0	0	0	0
ENSG00000288107	0	0	0	0	0	0
OR6L1P	0	0	0	0	0	0
ENSG00000287327	0	0	0	0	0	0
FRG2B	0	0	0	0	0	0
ENSG00000297660	0	0	0	0	4	1
RARRES2P2	0	0	0	0	0	0
AGGF1P2	0	0	0	0	0	0
CLUHP5	0	0	0	0	0	0
DUX4L28	0	0	0	0	0	0
DUX4L25	0	0	0	0	0	0
DUX4L24	0	0	0	0	0	0
DUX4L23	0	0	0	0	0	0
DUX4L22	0	0	0	0	0	0
DUX4L21	0	0	0	0	0	0
DUX4L20	0	0	0	0	0	0
DUX4L29	0	0	0	0	0	0
DUX4L10	0	0	0	0	0	0
DUX4L11	0	0	0	0	0	0
DUX4L12	0	0	0	0	0	0
DUX4L13	0	0	0	0	0	0
DUX4L14	0	0	0	0	0	0
DUX4L15	0	0	0	0	0	0
ENSG00000308672	0	0	0	0	0	0
ENSG00000308683	0	0	0	0	0	0
RPL23AP60	0	0	0	0	0	0
ENSG00000282875	0	0	0	0	0	0
WBP1LP10	0	0	0	0	0	0
OR4F2P	0	0	0	0	0	0
ENSG00000254468	0	0	0	0	0	0
CICP23	0	0	0	0	0	0
LINC01001	11	8	14	22	21	13
ENSG00000255229	0	0	0	0	0	0
RNU6-447P	0	0	0	0	0	0
ENSG00000298510	3	4	5	6	11	1
BET1L	1624	1449	2300	1077	2486	1279
SCGB1C1	0	0	0	0	0	0
CIMAP1A	0	0	0	0	0	0
ENSG00000254559	0	0	1	0	2	0
RIC8A	2227	2093	4090	2101	3613	1735
MIR6743	0	0	0	0	0	0
SIRT3	668	615	915	695	1675	829
ENSG00000298317	0	0	2	0	4	0
PSMD13	4098	4064	7280	3373	5997	3453
ENSG00000277290	0	0	0	0	0	0
ENSG00000293500	0	3	0	0	0	1
COX8BP	0	0	0	0	0	0
NLRP6	1	1	0	0	0	0
ENSG00000302999	23	26	36	24	37	19
ENSG00000255026	1	0	4	0	4	2
PGGHG	947	857	934	283	1079	783
IFITM5	2	0	0	0	1	0
IFITM2	3348	3293	1840	1664	4025	1042
ENSG00000255533	0	2	1	0	1	0
ENSG00000298485	3	11	46	3	29	9
ENSG00000288681	1	2	11	2	6	0
ENSG00000254910	73	51	39	116	234	45
IFITM1	5094	4781	18022	4676	4707	2931
ENSG00000251661	15	20	33	22	71	20
IFITM3	5383	5332	11111	7696	7861	2561
ENSG00000255089	0	0	0	0	0	0
ENSG00000298496	0	0	1	0	1	1
ENSG00000270972	1	2	0	1	0	1
B4GALNT4	1497	1280	1805	426	1569	1431
PKP3	432	432	168	23	5	11
SIGIRR	568	510	1235	260	362	246
ANO9	169	168	36	18	42	25
RN7SL838P	0	0	0	0	0	0
PTDSS2	1619	1521	2818	1153	2136	1254
ENSG00000255237	0	0	0	0	0	0
RNH1	1132	1026	2021	644	1496	998
ENSG00000288033	2	2	1	1	6	5
ENSG00000289997	1	2	1	0	1	1
ENSG00000254739	2	0	2	0	0	0
HRAS	409	380	1028	494	715	337
LRRC56	35	53	103	23	116	115
LMNTD2	58	42	81	13	49	49
LMNTD2-AS1	58	53	77	54	203	107
RASSF7	365	386	528	132	318	303
MIR210HG	344	347	105	98	722	570
MIR210	0	0	0	0	0	0
ENSG00000299860	21	18	15	1	11	16
PHRF1	2193	1783	2651	783	2175	1308
IRF7	209	150	183	62	173	136
CDHR5	0	0	0	1	0	0
SCT	1	2	0	0	0	0
DRD4	26	24	50	19	76	42
DEAF1	1767	1487	3133	1916	5226	2356
ENSG00000255158	0	1	0	0	0	0
EPS8L2	571	519	1498	363	621	539
TMEM80	333	260	514	368	628	393
ENSG00000269915	0	0	0	0	0	0
ENSG00000303334	0	0	0	0	0	0
TALDO1	4913	4330	10822	4586	6333	3139
GATD1	822	770	1276	257	1099	795
GATD1-DT	102	104	132	63	173	86
ENSG00000255142	8	4	12	7	8	13
CEND1	143	133	229	70	240	95
SLC25A22	1644	1414	2432	491	1337	1167
PANO1	14	42	50	8	22	12
PIDD1	440	403	681	140	483	478
ENSG00000293685	0	0	0	0	0	0
RPLP2	11259	10097	24162	19386	29934	10205
SNORA52	0	0	0	0	0	0
PNPLA2	1175	1022	1537	716	2139	988
ENSG00000255108	1	5	3	2	5	3
CRACR2B	290	300	566	255	307	176
CD151	1634	1661	3412	715	1570	1185
POLR2L	1100	1258	3498	1400	2797	1172
TSPAN4	1487	1455	2451	543	1790	1422
ENSG00000250397	1	1	3	2	14	3
CHID1	1640	1645	2654	542	1888	1274
AP2A2	2297	1915	4353	3402	5834	2335
RNU6-1025P	0	0	0	0	0	0
MUC6	0	0	0	0	0	0
LINC02688	2	1	3	0	1	0
ENSG00000301936	0	0	0	0	0	0
MUC2	1	0	0	0	0	3
ENSG00000296903	0	0	0	0	0	1
ENSG00000294945	1	0	0	0	0	0
MUC5AC	0	0	0	0	0	0
ENSG00000286275	0	0	0	0	0	0
MUC5B	13	10	3	0	3	0
MUC5B-AS1	0	0	0	0	0	0
