""	WT_1	WT_2	Y2_1	Y2_2	YT_1	YT_2
CRB2	512	428	264	566	615	101
DENND1A	1645	1499	1314	1175	2669	1067
MIR601	1	0	0	2	0	0
MIR7150	0	0	0	0	0	0
ENSG00000237336	0	0	0	0	0	0
ENSG00000230826	0	0	0	0	0	0
ENSG00000229115	0	0	0	0	0	0
PIGFP2	0	0	0	0	0	0
ENSG00000309798	0	0	0	0	0	0
ENSG00000309565	0	0	0	0	0	0
ENSG00000309586	0	0	0	0	0	0
LHX2	43	23	42	20	40	50
LHX2-AS1	1	0	1	0	0	0
ENSG00000294309	0	0	0	0	0	0
ENSG00000231227	0	0	0	0	0	0
ENSG00000234921	0	0	0	0	0	0
ENSG00000308378	0	0	0	0	0	0
ENSG00000308400	0	0	0	0	0	0
ENSG00000296076	0	0	0	0	0	0
ENSG00000303651	0	0	0	0	0	0
ENSG00000298414	0	0	0	0	0	0
ENSG00000306523	0	0	0	0	0	0
NEK6	699	638	957	498	1274	742
ENSG00000235204	0	0	0	0	0	0
ENSG00000227200	2	0	1	0	0	0
ENSG00000301804	0	0	0	0	0	0
PSMB7	5472	5139	13078	5244	12106	8534
ADGRD2	8	14	11	10	28	9
NR5A1	12	10	51	15	34	21
ENSG00000310239	0	2	1	0	1	1
ENSG00000231149	3	1	0	0	0	0
NR6A1	15239	13330	9465	17025	43661	11376
ENSG00000231744	0	2	5	2	6	1
RN7SL302P	0	0	0	0	0	0
MIR181A2HG	5	0	1	5	15	3
MIR181A2	0	0	0	0	0	0
MIR181B2	0	0	0	0	0	0
ENSG00000236643	23	31	10	15	50	34
OLFML2A	957	878	437	1014	2371	503
ENSG00000296507	1	2	2	2	10	6
WDR38	0	1	1	0	2	0
RPL35	9326	8423	24288	9124	31048	16407
ARPC5L	1287	1237	2853	1049	2215	1593
ENSG00000289285	28	28	18	10	22	10
GOLGA1	255	242	515	195	539	353
RNU4-82P	0	0	0	0	0	0
ENSG00000296510	0	0	0	0	2	2
ENSG00000293924	0	0	1	1	0	0
SCAI	568	521	672	395	1143	697
FXNP2	0	0	3	0	3	2
PPP6C	2724	2614	5319	2240	6871	5548
PRPS1P2	1	1	23	0	12	7
RPSAP76	0	0	0	0	0	0
ENSG00000300577	0	2	0	0	0	0
RABEPK	834	805	1429	661	1458	1166
HSPA5	23967	23459	35365	10154	21700	19782
HSPA5-DT	0	0	2	0	0	7
GAPVD1	1539	1305	2624	998	3184	2233
ENSG00000214593	0	0	2	0	0	2
RNU6-1020P	0	0	0	0	0	0
ENSG00000227845	0	0	0	0	0	0
ENSG00000297528	0	0	0	0	0	0
ENSG00000297553	1	1	4	3	12	0
ENSG00000287782	0	0	2	0	1	1
MAPKAP1	4756	4551	9059	3673	10004	8048
RN7SL30P	0	0	0	0	0	0
ENSG00000227068	0	0	0	0	0	0
HNRNPA1P15	0	0	11	0	2	1
PBX3-DT	3	4	1	0	3	2
ENSG00000305705	0	0	0	0	0	0
PBX3	1365	1225	3253	2600	8404	5468
ENSG00000308237	0	0	0	0	0	0
ENSG00000232413	0	0	0	0	0	0
ENSG00000298333	0	0	0	0	0	0
ENSG00000306161	0	1	0	0	0	0
ENSG00000297108	0	0	0	0	0	0
ENSG00000299285	0	0	0	0	0	0
ENSG00000293938	0	0	0	0	0	0
ENSG00000288537	2	0	0	0	0	0
ENSG00000228392	0	0	0	0	0	0
MVB12B	506	467	1004	827	1573	606
ENSG00000298924	0	0	0	0	0	0
NRON	0	0	0	0	0	0
ENSG00000295036	0	0	0	0	0	0
ENSG00000233721	0	0	0	0	0	0
ENSG00000279137	0	0	1	0	0	0
ENSG00000295086	0	0	0	0	0	0
LMX1B-DT	2	0	13	0	0	6
LMX1B	56	62	720	14	11	203
ENSG00000238010	0	0	0	0	0	0
ENSG00000286428	0	0	0	0	0	0
ENSG00000293823	0	0	0	0	0	0
ZBTB43	399	392	776	300	837	503
ENSG00000288995	0	1	0	0	0	0
ENSG00000296351	0	0	0	0	0	0
ZBTB34	976	928	1699	828	2184	1209
RALGPS1	832	679	970	366	1154	814
ANGPTL2	468	437	600	749	2278	770
ENSG00000310341	0	0	0	0	0	0
ENSG00000228487	3	0	0	1	1	0
GARNL3	143	129	108	210	643	175
ENSG00000297688	0	1	2	0	0	0
DENRP4	0	0	0	0	0	0
ENSG00000271833	28	31	17	38	147	38
SLC2A8	745	689	1195	687	988	401
ZNF79	207	167	263	175	461	184
RPL12	11592	11110	23344	8456	26162	16293
SNORA65	2	2	3	2	7	1
LRSAM1	605	539	1183	377	614	294
NIBAN2	2390	2427	2444	2127	2024	477
STXBP1	2405	1994	2168	2146	6851	3347
ENSG00000279571	0	0	1	0	1	0
PTRH1	179	157	340	127	180	90
MIR3911	0	0	0	0	0	0
CFAP157	0	0	3	3	3	0
TTC16	1	2	2	0	0	2
TOR2A	700	638	811	671	1061	376
ENSG00000299648	1	0	0	0	0	0
SH2D3C	146	140	94	112	289	83
ENSG00000286196	0	2	0	0	4	0
ENSG00000295129	1	0	0	0	0	0
ENSG00000300930	0	1	0	0	0	0
CDK9	2482	2300	3804	2096	4933	2216
MIR3960	0	0	0	0	0	0
MIR2861	0	0	0	0	0	0
FPGS	2061	1863	2529	1183	2094	824
ENG	256	206	168	217	370	104
ENSG00000225032	13	6	9	6	8	2
RNA5SP296	0	0	0	1	0	0
AK1	56	62	113	89	154	22
ENSG00000257524	1	1	2	1	3	0
MIR4672	0	0	0	0	0	0
ENSG00000295577	0	0	0	0	0	0
ST6GALNAC6	4	2	3	5	5	0
ENSG00000305432	0	0	0	0	0	0
ST6GALNAC4	703	624	724	481	731	198
ENSG00000227218	1	0	0	0	1	1
PIP5KL1	276	261	248	178	300	62
DPM2	1536	1477	2944	1332	2873	1596
EEIG1	1168	1030	2717	1216	2327	1026
ENSG00000230848	0	0	0	0	0	0
NAIF1	288	254	462	323	497	227
SLC25A25	497	497	740	449	642	274
ENSG00000230536	0	0	0	0	0	0
SLC25A25-AS1	38	33	120	72	137	75
ENSG00000297862	1	1	0	0	4	0
PTGES2	1994	1726	4068	1436	1993	1060
PTGES2-AS1	5	1	6	2	3	1
LCN2	21	26	12	3	6	4
ENSG00000308297	0	0	0	0	0	0
ENSG00000298354	0	0	0	0	0	0
BBLN	1530	1307	2629	1745	2097	323
CIZ1	2857	2548	5030	2371	6575	2948
DNM1	963	765	1173	1174	2630	876
MIR199B	0	0	0	0	0	0
MIR3154	0	0	0	0	0	0
GOLGA2	1435	1173	2219	925	1900	990
ENSG00000307791	2	0	0	0	0	0
SWI5	480	420	933	332	713	467
ENSG00000307771	0	0	0	0	1	1
TRUB2	1094	1018	2540	854	1838	1254
ENSG00000272696	4	4	4	5	23	2
COQ4	879	749	1494	679	1327	757
SLC27A4	1186	1081	3317	894	1354	951
TMSB4XP4	18	36	963	50	3017	2072
URM1	1517	1544	3917	1300	2494	1464
MIR219A2HG	2	1	25	9	35	16
MIR219A2	0	0	0	0	0	0
MIR219B	0	0	0	0	0	0
ENSG00000302509	0	0	0	3	1	0
CERCAM	340	287	984	327	579	291
ENSG00000273186	0	1	3	0	2	4
ENSG00000228510	0	0	2	0	1	0
ODF2	942	798	884	919	2843	1023
ODF2-AS1	0	0	0	0	0	0
GLE1	991	925	2054	848	2253	1716
ENSG00000228395	3	2	11	4	18	2
RNU7-171P	0	0	0	0	1	0
SPTAN1	5623	3885	8624	4546	12395	6425
ENSG00000302521	0	0	0	0	0	0
ENSG00000280474	0	0	1	0	0	0
ENSG00000297241	0	0	0	0	0	1
ENSG00000280758	5	1	4	1	3	1
DYNC2I2	1647	1557	2571	1654	2470	747
VTI1BP4	0	0	0	0	0	0
HMGA1P4	0	1	0	0	0	0
SET	40933	42432	82033	30877	85111	66554
ENSG00000305868	3	4	5	4	3	2
PKN3	1134	941	1499	825	1206	429
RN7SL560P	0	0	0	0	0	0
ZDHHC12	989	901	1562	816	988	305
ZDHHC12-DT	36	28	40	21	58	48
ZER1	1373	1148	1912	1067	2139	722
ENSG00000306759	1	1	0	0	3	4
TBC1D13	1605	1414	2660	1295	2189	1128
ENDOG	162	169	344	190	321	156
SPOUT1	4	2	0	4	5	1
KYAT1	869	807	862	1005	1692	428
ENSG00000301746	0	0	0	0	0	0
LRRC8A	3900	3462	9253	3623	8432	5894
ENSG00000310259	0	0	3	0	2	5
PHYHD1	337	271	420	247	536	224
ENSG00000251184	0	0	0	0	0	0
DOLK	742	644	1280	561	1219	845
NUP188	5233	4568	8214	3671	8032	3826
ENSG00000267834	1	2	4	9	10	3
SH3GLB2	1218	1113	1969	1133	2352	954
MIGA2	468	349	876	367	475	239
ENSG00000287234	8	7	9	11	21	6
DOLPP1	1376	1367	3071	1354	2552	1419
CRAT	863	775	1442	1202	2370	709
ENSG00000234055	0	0	0	0	0	0
PTPA	6734	6738	12507	6951	7885	2361
ENSG00000235007	0	0	0	0	1	0
ENSG00000268707	1	0	0	0	4	1
IER5L	29	42	128	118	185	76
IER5L-AS1	8	9	12	3	8	13
ENSG00000303814	0	0	0	0	0	0
LINC02975	28	24	31	17	23	21
ENSG00000303848	0	0	0	0	0	0
LINC01503	31	22	61	18	37	25
ENSG00000303832	1	1	1	0	0	0
ENSG00000296315	0	0	0	0	0	0
RN7SL159P	0	0	0	0	0	0
ENSG00000295136	1	0	0	0	0	0
ENSG00000236146	0	0	0	0	0	0
ENSG00000307513	0	0	0	0	0	0
ENSG00000306179	0	0	0	1	0	0
ENSG00000294913	0	0	0	0	0	0
ENSG00000294888	0	1	0	0	1	0
ENSG00000302699	0	0	0	0	0	0
ENSG00000302716	0	0	0	0	0	0
ENSG00000230676	0	0	0	0	0	0
ENSG00000297491	0	0	0	0	0	0
ENSG00000226355	1	0	0	2	4	0
ENSG00000300826	3	0	0	2	0	0
ENSG00000309757	0	0	1	0	0	0
LINC00963	69	72	187	179	305	99
ENSG00000261334	0	0	0	1	0	0
ENSG00000286078	0	0	0	0	0	0
ENSG00000304586	0	1	1	1	3	4
ENSG00000227619	0	0	0	0	1	0
ENSG00000309427	0	0	0	0	0	0
NTMT1	1063	1007	1648	589	903	607
C9orf50	1	0	0	1	1	0
ENSG00000309409	0	0	0	0	0	0
ASB6	858	803	1388	644	1207	650
ENSG00000234789	0	0	0	0	0	0
PRRX2	118	99	411	138	321	179
PRRX2-AS1	0	0	0	0	0	0
PTGES	229	193	99	236	348	74
ENSG00000295529	0	0	0	0	0	0
UBE2V1P4	0	0	0	0	0	0
TOR1B	555	490	1042	376	880	640
ENSG00000298227	15	8	10	10	21	4
TOR1A	1296	1201	2814	1227	3156	2226
C9orf78	1820	1538	3770	1170	3478	3059
USP20	593	539	1086	553	981	360
MIR6855	0	0	0	0	0	0
ENSG00000224988	0	0	0	0	0	0
ENSG00000288956	7	6	4	0	2	1
FNBP1	1216	1090	2158	1454	4562	2489
ENSG00000288924	99	84	216	128	568	457
ENSG00000230684	0	0	0	0	0	0
ENSG00000270755	0	0	0	1	1	3
ENSG00000289226	10	8	17	7	30	11
GPR107	2383	2343	4806	2373	5550	3758
GPRACR	0	0	0	0	0	0
NCS1	2363	2106	3720	1596	2609	1135
ENSG00000300266	37	42	49	15	51	40
HMCN2	258	178	452	187	248	78
RN7SL665P	0	0	0	0	0	0
ASS1	3559	3263	12489	2068	4671	4523
ENSG00000306168	0	1	0	0	1	3
ENSG00000306184	0	0	0	0	0	0
ENSG00000289933	0	0	0	0	1	0
ENSG00000307227	0	0	0	0	0	0
FUBP3	3542	3300	6356	2499	5861	3935
MIR6856	0	0	0	0	0	0
ENSG00000232172	0	0	0	1	0	0
PRDM12	2	4	7	4	13	7
EXOSC2	2186	1990	3795	1663	3466	2528
ENSG00000306514	0	0	3	0	2	3
ABL1	5357	4544	8390	4058	8327	3307
ENSG00000288570	0	0	0	0	0	0
ENSG00000224797	0	0	0	0	0	0
ENSG00000309617	0	0	0	0	0	0
ENSG00000306257	0	0	0	0	0	0
QRFP	0	0	0	0	0	0
FIBCD1	247	188	317	263	477	134
FIBCD1-AS1	0	0	0	0	1	0
LAMC3	1026	745	512	571	850	185
ENSG00000302556	0	0	0	0	0	0
ENSG00000252582	0	0	0	0	0	0
AIF1L	6964	7041	9417	7648	17000	5339
NUP214	1897	1441	2718	1477	5042	2775
RNU6-881P	0	0	0	0	0	0
ENSG00000236986	0	0	1	0	2	0
ENSG00000246851	0	0	0	0	0	0
ENSG00000288727	0	0	0	0	0	0
ENSG00000226987	0	0	0	0	0	0
ENSG00000309344	0	0	1	0	0	0
FAM78A	195	189	367	211	422	178
ENSG00000294653	0	0	0	0	0	0
ENSG00000286547	0	0	0	0	2	0
PLPP7	195	169	141	312	371	56
ENSG00000300582	1	0	0	0	0	0
ENSG00000285287	0	0	0	0	0	0
ENSG00000289000	0	1	2	1	1	1
PRRC2B	7200	5446	12755	5963	13564	6937
ENSG00000291303	0	0	0	0	0	0
ENSG00000288841	0	0	0	0	0	0
SNORD62A	4	3	9	0	0	3
SNORD62B	6	6	44	8	39	14
ENSG00000176868	1	0	7	2	11	1
POMT1	760	659	1476	688	1278	512
ENSG00000230289	0	2	4	0	2	1
UCK1	1156	990	1818	945	1483	670
PRRT1B	15	22	25	9	22	4
RAPGEF1	2971	2617	7399	1910	3042	2316
RN7SL328P	0	0	0	0	0	0
ENSG00000303508	0	0	4	0	0	2
EIF4A1P3	0	0	0	0	0	0
ENSG00000212395	0	0	0	0	0	0
ENSG00000302199	15	11	7	12	38	26
ENSG00000236687	0	0	0	0	3	0
MED27	636	677	1177	581	1298	733
ENSG00000300382	0	0	0	0	0	0
ENSG00000307955	0	0	0	0	0	0
NTNG2	69	53	150	151	305	56
ENSG00000295851	0	0	0	0	0	0
SETX	2007	1680	3248	1645	4549	3092
ENSG00000303195	3	0	0	1	0	2
ENSG00000303215	0	0	0	0	0	0
TTF1	1004	969	1822	647	1698	1214
CFAP77	23	22	55	29	68	23
RNU5D-2P	0	0	0	0	0	0
ENSG00000303739	0	1	0	0	2	0
BARHL1	0	0	1	0	0	0
DDX31	837	797	2180	664	1548	1110
GTF3C4	3388	3104	6043	2294	5593	4173
AK8	21	21	35	19	29	11
ENSG00000224992	2	1	3	0	4	1
ENSG00000310322	0	0	0	0	1	0
SPACA9	60	57	83	129	345	128
TSC1	1189	1065	1920	878	2544	1777
GFI1B	7	4	7	5	13	8
MIR548AW	0	0	0	0	0	0
ENSG00000234907	0	0	0	0	0	0
RNU7-21P	0	0	0	0	0	0
ENSG00000307636	0	0	0	0	0	0
ENSG00000305661	0	0	0	0	0	0
EEF1A1P5	139025	132781	205221	112432	242640	145018
ENSG00000288989	13	8	8	8	15	9
GTF3C5	3436	2847	6630	2535	5347	3219
MIR6877	0	0	0	0	0	0
ENSG00000296375	0	2	9	3	5	5
CEL	37	23	92	36	62	33
ENSG00000290769	0	0	3	0	2	3
CELP	0	0	0	0	0	0
RALGDS	120	81	130	171	317	105
ENSG00000285245	0	0	0	0	0	0
ENSG00000298803	0	0	0	0	0	0
GBGT1	322	321	284	299	395	107
OBP2B	0	0	0	0	0	0
LCN1P1	0	0	0	0	0	1
ABO	12	16	24	21	117	43
LCN1P2	0	0	0	0	0	0
SURF6	1747	1745	4714	1234	2482	2077
MED22	2295	2117	3835	1380	2221	1049
RPL21P81	0	0	0	0	0	0
RPL7A	20087	19575	31895	14213	33893	23605
SNORD24	0	0	0	0	0	0
SNORD36B	0	0	0	0	0	0
SNORD36A	0	0	0	0	0	0
SNORD36C	0	0	0	0	0	0
SURF1	942	824	1402	936	1289	615
SURF2	424	464	1136	367	1079	882
SURF4	9537	9320	14976	7475	13664	7393
STKLD1	7	10	6	22	38	10
REXO4	1463	1324	2639	898	1671	1109
ADAMTS13	125	108	117	147	181	36
CACFD1	615	606	1312	1056	1003	199
SLC2A6	836	798	905	892	790	153
ENSG00000296035	0	0	0	0	0	0
MYMK	0	0	0	0	0	0
ADAMTSL2	70	51	32	68	98	16
FAM163B	148	130	51	220	400	47
ENSG00000303903	0	0	0	0	2	0
ENSG00000261018	1	0	0	0	0	0
DBH	13	14	2	48	104	15
DBH-AS1	21	18	21	84	124	7
SARDH	364	348	216	557	1072	175
VAV2	1881	1694	3263	1211	2150	1814
ENSG00000302189	8	6	6	5	6	0
ENSG00000306694	2	2	0	2	3	1
BRD3OS	992	836	1079	787	1531	759
BRD3	3390	3020	5262	2629	5914	3579
ENSG00000235138	0	0	0	0	0	0
ARF4P1	0	3	22	0	16	1
WDR5-DT	9	7	9	6	19	14
WDR5	3120	3005	5386	1729	3464	2510
ENSG00000295288	1	0	0	1	0	0
RNU6ATAC	0	0	1	0	4	0
ENSG00000295241	0	0	0	0	0	0
ENSG00000295355	10	6	3	6	15	1
ENSG00000273473	3	1	6	3	6	2
ENSG00000295264	0	0	0	0	1	0
ENSG00000289220	0	0	0	0	0	0
ENSG00000295308	0	0	0	0	0	0
ENSG00000299910	0	0	0	0	0	0
ENSG00000299928	0	0	0	0	0	0
ENSG00000301231	0	0	0	0	0	0
LINC02247	0	0	0	0	0	0
ENSG00000279929	0	0	0	0	0	0
RXRA	1411	1367	2609	1478	2411	991
MIR4669	0	0	0	0	0	0
ENSG00000228877	1	0	0	1	4	0
ENSG00000297129	0	0	0	0	0	0
ENSG00000227150	0	0	0	0	0	0
ENSG00000306512	0	0	0	0	0	0
COL5A1	994	808	1547	1054	2455	905
COL5A1-AS1	0	0	2	2	2	0
ENSG00000286502	0	0	1	0	0	0
MIR3689C	0	0	0	0	0	0
MIR3689A	0	0	0	0	0	0
MIR3689D1	0	0	0	0	0	0
MIR3689B	0	0	0	0	0	0
MIR3689D2	0	0	0	0	0	0
MIR3689E	0	0	0	0	0	0
MIR3689F	0	0	0	0	0	0
ENSG00000308035	0	0	0	0	0	0
ENSG00000232355	0	0	0	0	0	0
FCN2	0	0	0	0	0	0
FCN1	0	0	0	0	0	0
ENSG00000236403	0	0	0	0	2	0
ENSG00000298953	0	0	0	0	0	0
ENSG00000298967	0	0	0	0	0	0
ENSG00000299681	0	0	0	0	0	0
ENSG00000279935	0	0	0	0	0	0
OLFM1	1676	1460	3084	2416	6193	2830
ENSG00000307225	0	1	2	0	0	0
ENSG00000227958	1	0	0	5	5	0
ENSG00000233936	1	1	0	3	0	0
ENSG00000303496	0	0	0	2	0	0
LINC02907	0	0	0	0	0	0
ENSG00000309826	1	2	0	2	2	2
ENSG00000235572	0	0	0	0	0	0
ENSG00000296740	2	2	1	1	2	1
ENSG00000296725	0	2	12	3	5	4
ENSG00000298217	0	0	0	0	0	0
PPP1R26-AS1	29	35	99	32	35	46
SOCS5P2	0	0	0	0	0	0
ENSG00000299651	0	0	0	0	0	0
PPP1R26	1367	1139	1790	780	1451	626
PIERCE1	255	249	413	197	570	352
MRPS2	3398	3113	5758	2840	6077	2944
ENSG00000226706	0	0	5	0	2	1
ENSG00000298424	0	0	0	0	0	0
LCN1	0	1	0	3	5	0
ENSG00000296759	0	0	0	0	0	0
OBP2A	0	0	0	0	0	0
PAEP	1	1	0	1	0	0
LINC01502	0	0	0	0	0	0
ENSG00000300457	0	0	0	0	0	0
PAEPP1	0	0	0	0	2	0
ENSG00000290889	0	0	0	0	0	0
ENSG00000236543	0	0	0	0	0	0
GLT6D1	2	1	1	1	0	2
LCN9	1	0	0	0	1	0
ENSG00000308691	0	0	0	0	0	0
ENSG00000294419	0	0	0	0	0	0
SOHLH1	1	1	0	0	0	0
KCNT1	6	3	6	2	7	0
ENSG00000302946	0	0	0	0	0	0
CAMSAP1	1969	1726	3881	1640	4352	2518
CAMSAP1-DT	42	34	66	57	104	43
ENSG00000304450	0	0	0	0	0	0
UBAC1	1646	1525	2877	1157	2879	1746
ENSG00000297301	0	0	0	0	0	0
ENSG00000309851	0	0	0	0	0	0
NACC2	757	683	1293	496	717	308
ENSG00000306375	0	0	0	0	0	0
LINC02846	11	15	22	13	9	5
TMEM250	1387	1389	2910	1520	1885	512
ENSG00000275329	13	10	48	24	50	17
ENSG00000305829	0	0	2	1	1	0
ENSG00000303985	0	0	0	0	2	0
LHX3	0	0	5	0	0	1
QSOX2	1461	1329	2540	1268	2606	1245
ENSG00000299478	0	0	0	0	2	0
CCDC187	4	1	6	4	5	0
ENSG00000279813	0	0	0	0	2	0
ENSG00000283769	0	0	0	0	0	0
ENSG00000306667	1	0	0	0	3	0
DKFZP434A062	3	0	3	2	1	0
GPSM1	631	483	490	466	654	164
DNLZ	7	3	6	6	3	4
ENSG00000289701	0	0	0	0	0	0
ENSG00000300558	6	5	24	7	9	3
CARD9	2	2	1	0	1	1
SNAPC4	715	551	1045	476	714	331
ENTR1	2201	2121	3784	1700	3206	1817
PMPCA	2832	2702	3616	2039	3666	1623
INPP5E	538	506	890	594	1028	388
SEC16A	2588	1804	4291	1875	4387	2197
C9orf163	12	15	11	5	6	1
NOTCH1	2747	1731	2889	2696	4473	1363
MIR4673	0	0	0	0	0	0
ENSG00000227512	0	0	0	0	0	0
NALT1	51	43	79	64	80	38
MIR4674	0	0	0	0	0	0
ENSG00000297687	3	4	2	1	4	0
ENSG00000303889	7	15	1	6	19	0
LINC01451	0	1	0	0	0	0
ENSG00000303931	0	0	0	0	0	0
ENSG00000305617	1	1	0	2	2	1
ENSG00000305632	0	0	0	0	0	0
ENSG00000305600	0	0	0	0	0	0
LNCEGFL7OS	0	0	0	0	0	1
EGFL7	1194	1035	2097	1577	1712	324
MIR126	0	0	0	0	0	0
AGPAT2	1224	1020	1983	1112	1374	482
ENSG00000301427	0	0	0	0	0	0
ENSG00000301382	2	1	2	0	3	1
ENSG00000301452	0	0	0	0	0	0
ENSG00000301408	0	0	0	0	0	0
DIPK1B	1445	1242	2461	1685	2965	1289
SNHG7	628	504	834	530	750	331
SNORA17B	0	0	0	0	0	0
SNORA17A	0	0	0	0	0	0
ENSG00000281808	0	0	0	0	0	0
ENSG00000274356	0	0	0	0	0	0
LCN10	2	3	0	0	0	0
ENSG00000204003	0	0	0	0	0	0
LCN6	0	0	0	0	0	0
ENSG00000299551	0	0	0	1	0	0
MIR6722	0	0	0	0	0	0
LCN8	0	1	0	0	0	1
LCN15	8	4	11	5	11	1
ATP6V1G1P3	2	0	0	0	3	0
TMEM141	472	430	888	324	249	50
ENSG00000272896	0	1	0	2	1	0
CCDC183	21	5	8	15	26	8
ENSG00000273066	18	14	12	6	33	24
ENSG00000272679	0	0	0	0	0	0
CCDC183-AS1	7	5	55	14	21	23
RABL6	3963	3616	6310	3039	5033	2110
NCLP1	0	0	14	2	9	2
MIR4292	22	16	15	6	9	6
AJM1	19	14	33	29	27	3
ENSG00000288873	10	11	25	21	35	8
PHPT1	1114	1027	2484	2193	3445	1090
MAMDC4	111	74	158	119	155	50
EDF1	2834	2521	7406	2564	7652	3957
TRAF2	1083	965	1582	731	869	406
ENSG00000305683	0	1	1	1	4	0
MIR4479	2	0	0	1	0	0
ENSG00000213590	0	0	1	0	2	3
ENSG00000260190	2	2	4	0	2	0
FBXW5	1569	1349	2862	1284	1805	607
C8G	3	3	6	1	1	4
LCN12	5	2	7	6	13	4
ENSG00000297111	0	0	0	0	0	0
LINC02692	0	0	0	0	0	0
PTGDS	3	3	3	4	9	4
ENSG00000284341	0	0	0	0	0	0
LCNL1	3	3	2	6	10	1
PAXX	451	438	762	545	643	136
CLIC3	3	3	1	0	0	0
ENSG00000302952	0	0	0	0	0	0
ABCA2	848	627	1097	1114	2128	618
LINC02908	0	0	0	1	0	0
FUT7	0	0	0	0	0	0
ENSG00000279073	0	0	0	0	0	0
NPDC1	667	605	1012	680	545	176
ENTPD2	140	125	181	24	38	40
ENSG00000236394	0	0	0	0	0	0
ENSG00000229257	0	0	1	0	0	0
ENSG00000304611	0	0	0	0	0	0
SAPCD2	1790	1594	4509	1205	1529	1789
ENSG00000231864	0	0	4	0	0	0
ENSG00000308017	0	0	1	0	0	0
ENSG00000308002	1	0	1	2	4	0
UAP1L1	340	303	1757	174	205	372
MAN1B1-DT	25	15	33	33	63	32
MAN1B1	1376	1275	2895	1367	2254	1085
SNORD62	0	0	0	0	0	0
DPP7	326	283	313	166	218	106
ENSG00000299654	111	98	180	85	309	242
GRIN1	47	44	29	3	0	6
LRRC26	2	1	38	1	0	0
ENSG00000261793	0	0	0	0	0	0
MIR3621	0	0	0	0	0	0
TMEM210	0	0	0	0	1	0
ANAPC2	676	584	1384	500	674	324
SSNA1	1480	1317	3084	1241	2030	803
TPRN	547	529	1429	449	663	350
TMEM203	1369	1275	2065	1097	1815	804
NDOR1	917	759	1526	538	782	332
ENSG00000284976	0	0	0	0	0	0
RNF208	226	197	469	182	216	82
ENSG00000300379	12	7	17	9	4	1
ENSG00000302646	2	3	8	32	18	11
CYSRT1	24	25	45	26	44	16
RNF224	5	7	7	3	2	1
SLC34A3	2	1	2	2	0	2
TUBB4B	12664	11831	19770	11655	18421	8031
CIMIP2A	0	1	4	0	6	1
ENSG00000304822	0	0	0	0	0	0
STPG3-AS1	5	9	14	18	23	12
STPG3	0	1	2	0	1	0
NELFB	3006	2579	4013	2647	4276	1198
ENSG00000308289	0	0	0	0	0	0
ENSG00000303839	0	0	0	0	1	0
ENSG00000303886	0	0	0	0	0	0
TOR4A	195	158	146	160	200	38
ENSG00000270259	0	0	0	0	0	0
ENSG00000260996	0	0	2	2	3	2
ENSG00000288234	3	1	8	6	11	8
ENSG00000303864	0	0	4	0	0	4
NRARP	741	661	2359	938	3241	1610
EXD3	207	133	258	192	237	118
NOXA1	33	21	23	24	44	7
ENTPD8	5	7	22	2	3	3
NSMF	2869	2728	3252	2749	5085	1766
MIR7114	0	0	0	0	0	0
PNPLA7	23	15	31	25	30	21
MRPL41	910	664	1452	832	1477	732
DPH7	818	833	1416	587	1188	663
ZMYND19	870	864	1687	754	1807	960
ARRDC1	444	379	650	428	457	150
ENSG00000283411	0	0	0	0	0	0
ARRDC1-AS1	819	806	909	632	1479	524
EHMT1	4354	3519	5720	2143	4563	2609
SETP5	0	0	0	0	0	0
ENSG00000293104	0	0	1	0	0	0
ENSG00000255585	0	0	0	0	0	0
MIR602	0	0	0	0	0	0
ENSG00000203987	0	0	1	1	1	0
CACNA1B	372	272	528	435	824	287
ENSG00000297467	0	0	0	0	0	0
ENSG00000301083	0	0	0	0	0	0
ENSG00000276388	0	0	0	0	0	0
IL9RP1	0	2	0	0	0	0
ENSG00000290588	141	139	269	144	478	351
TUBBP5	0	0	0	0	0	0
ENSG00000278130	0	0	0	0	0	0
ENSG00000237419	0	0	0	0	0	0
ENSG00000290585	23	7	3	9	2	4
ENSG00000298710	0	0	0	1	0	1
ENSG00000298693	0	0	0	0	0	0
FAM157B	0	0	0	0	0	0
RNU6-785P	0	0	0	0	0	0
ENSG00000250210	0	0	0	0	0	0
OR4F8BP	0	0	0	0	0	0
ENSG00000295340	0	0	0	0	0	0
ENSG00000260370	0	0	0	0	0	0
ENSG00000237297	0	0	0	0	0	0
TUBB8	20	12	25	26	99	13
IL9RP2	0	0	0	0	0	0
ENSG00000300366	0	0	0	0	0	0
ZMYND11	1035	918	2088	908	2814	2120
DDX20P1	0	0	0	0	0	0
RNA5SP297	0	0	0	0	0	0
DIP2C	685	616	1138	598	1487	707
RNA5SP298	0	0	0	0	0	0
RN7SL754P	0	0	0	0	0	0
ENSG00000233021	0	0	0	0	0	0
ENSG00000304473	0	0	0	0	0	0
ENSG00000225140	0	0	0	0	0	0
ENSG00000294560	0	0	0	0	0	0
MIR5699	0	0	0	0	0	0
DIP2C-AS1	0	0	0	0	0	0
ENSG00000231601	0	0	0	0	0	0
LARP4B	1987	1734	3203	1524	3750	2642
LARP4B-DT	1	2	1	0	2	3
ENSG00000205740	9	10	11	12	29	8
GTPBP4	3832	3755	6480	2456	6316	4748
IDI2	0	0	1	1	2	1
IDI2-AS1	1	3	3	61	123	28
